lat;lon;infos
48.816173;2.3126623;{"id":"968472111","camera:mount":"wall","camera:type":"dome","check_date":"2024-07-15","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","surveillance:zone":"street","timestamp":"2024-07-15T10:16:07Z","userid":"KtzRbt","version":"4"}
48.8161975;2.3440132;{"id":"9084301893","camera:mount":"pole","camera:type":"panning","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2021-09-12T16:39:29Z","userid":"jerome92370","version":"1"}
48.8162133;2.3119822;{"id":"6991701789","camera:mount":"wall","camera:type":"dome","check_date":"2024-03-29","height":"3","man_made":"surveillance","source":"survey 2019-11","surveillance":"public","surveillance:type":"camera","surveillance:zone":"town","timestamp":"2024-03-30T05:00:19Z","userid":"St&eacute,ph92","version":"3"}
48.8162189;2.3316781;{"id":"12172102839","camera:direction":"210","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8162615;2.3270306;{"id":"11785008979","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2024-04-04T00:19:07Z","userid":"yxoc","version":"1"}
48.8162726;2.3115788;{"id":"6652984053","camera:mount":"pole","camera:type":"dome","check_date":"2024-05-01","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","timestamp":"2024-05-01T10:50:14Z","userid":"Eliepse","version":"3"}
48.8162824;2.3147649;{"id":"6265428404","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-12-05T23:41:13Z","userid":"Lurikbolding","version":"3"}
48.8162845;2.3146794;{"id":"7395311275","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-12-18T22:06:39Z","userid":"VLD292","version":"3"}
48.816301;2.3139851;{"id":"7395311273","camera:mount":"ceiling","camera:type":"dome","check_date":"2024-07-15","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","surveillance:zone":"building","timestamp":"2024-12-05T23:41:13Z","userid":"Lurikbolding","version":"3"}
48.8163134;2.3061558;{"id":"10567637013","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","timestamp":"2023-01-19T11:12:25Z","userid":"yxoc","version":"1"}
48.8163204;2.311779;{"id":"7395311266","man_made":"surveillance","mapillary":"277961337329725","source:position":"Mapillary 2019-03-03","surveillance:type":"camera","surveillance:zone":"building","survey:date":"2019-03-09","timestamp":"2022-10-07T19:26:39Z","userid":"kmpoppe (@ Mapillary Update)","version":"3"}
48.816328;2.3643253;{"id":"9458519971","camera:mount":"street_lamp","camera:type":"panning","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2022-01-29T17:30:56Z","userid":"jerome92370","version":"1"}
48.8163283;2.360348;{"id":"6608936187","camera:type":"dome","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2019-07-12T06:43:16Z","userid":"jerome92370","version":"1"}
48.8163307;2.3141499;{"id":"7395311274","camera:type":"dome","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","surveillance:zone":"area","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"1"}
48.8163341;2.3115518;{"id":"6652984051","camera:direction":"200","camera:mount":"pole","camera:type":"fixed","check_date":"2024-05-01","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","timestamp":"2024-05-01T10:49:49Z","userid":"Eliepse","version":"3"}
48.8163458;2.3115896;{"id":"4222225692","camera:mount":"wall","camera:type":"dome","check_date":"2024-05-01","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-05-01T10:50:04Z","userid":"Eliepse","version":"3"}
48.8163516;2.3130462;{"id":"7395311264","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance:type":"camera","surveillance:zone":"parking","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"1"}
48.8163955;2.3125792;{"id":"6991701788","camera:mount":"wall","camera:type":"dome","check_date":"2024-03-29","height":"3","man_made":"surveillance","source":"survey 2019-11","surveillance":"public","surveillance:type":"camera","timestamp":"2024-03-30T05:00:19Z","userid":"St&eacute,ph92","version":"2"}
48.816422;2.3120737;{"id":"7395311268","man_made":"surveillance","surveillance:type":"camera","surveillance:zone":"building","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"1"}
48.8164518;2.3128402;{"id":"6991701786","camera:mount":"wall","camera:type":"dome","check_date":"2024-03-29","height":"3","man_made":"surveillance","source":"survey 2019-11","surveillance":"public","surveillance:type":"camera","timestamp":"2024-12-05T23:50:44Z","userid":"Lurikbolding","version":"3"}
48.8165018;2.3128674;{"id":"6991701787","camera:mount":"wall","camera:type":"dome","check_date":"2024-03-29","height":"3","man_made":"surveillance","source":"survey 2019-11","surveillance":"public","surveillance:type":"camera","timestamp":"2024-12-05T23:50:44Z","userid":"Lurikbolding","version":"3"}
48.8165028;2.3127159;{"id":"12370420263","camera:mount":"pole","camera:type":"dome","check_date":"2024-11-24","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2024-11-24T16:17:40Z","userid":"yxoc","version":"1"}
48.8165819;2.3123128;{"id":"7395311269","man_made":"surveillance","surveillance:type":"camera","surveillance:zone":"building","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"1"}
48.8165943;2.3131926;{"id":"7395311270","camera:mount":"wall","camera:type":"dome","check_date":"2024-05-01","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2024-05-01T10:47:24Z","userid":"Eliepse","version":"2"}
48.8165959;2.3131736;{"id":"6991701785","camera:mount":"wall","camera:type":"dome","check_date":"2024-03-29","height":"3","man_made":"surveillance","source":"survey 2019-11","surveillance":"public","surveillance:type":"camera","timestamp":"2024-03-30T05:00:20Z","userid":"St&eacute,ph92","version":"2"}
48.8166053;2.3117176;{"id":"7395311267","man_made":"surveillance","surveillance:type":"camera","surveillance:zone":"building","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"1"}
48.8166831;2.3367773;{"id":"12098664133","man_made":"surveillance","surveillance:type":"camera","timestamp":"2024-08-08T11:12:23Z","userid":"konfiot","version":"1"}
48.8167244;2.3134492;{"id":"11871519207","camera:mount":"pole","camera:type":"dome","check_date":"2024-11-24","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2024-11-24T16:17:40Z","userid":"yxoc","version":"2"}
48.8167416;2.3320187;{"id":"12172102837","camera:direction":"25","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8167509;2.413323;{"id":"9875988400","camera:type":"fixed","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","survey:date":"2022-06","timestamp":"2024-01-28T12:59:50Z","userid":"Britzz","version":"2"}
48.8167981;2.3130764;{"id":"2441751245","camera:mount":"wall","camera:type":"fixed","man_made":"surveillance","surveillance:type":"camera","surveillance:zone":"building","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"4"}
48.8167991;2.3130797;{"id":"7395311271","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance:type":"camera","surveillance:zone":"building","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"1"}
48.8168052;2.332059;{"id":"12172102836","camera:direction":"200","camera:mount":"wall","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8168291;2.3131799;{"id":"7395311272","camera:mount":"wall","camera:type":"fixed","man_made":"surveillance","surveillance:type":"camera","surveillance:zone":"building","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"1"}
48.8168312;2.3131874;{"id":"2441751247","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance:type":"camera","surveillance:zone":"building","timestamp":"2020-04-12T15:27:47Z","userid":"FilG","version":"3"}
48.8169144;2.3204759;{"id":"11420167618","camera:direction":"355","camera:mount":"mast","camera:type":"dome","fixme":"POSITION DU MAT IMPRECISE","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","surveillance:zone":"street","timestamp":"2023-12-15T12:28:22Z","userid":"Galmier","version":"1"}
48.8169536;2.3332042;{"id":"12172102846","camera:mount":"building","camera:type":"panning","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8169855;2.3368969;{"id":"12155636744","man_made":"surveillance","surveillance:type":"camera","timestamp":"2024-09-04T15:23:30Z","userid":"konfiot","version":"1"}
48.8170914;2.3331219;{"id":"2008569493","camera:angle":"220-192","man_made":"surveillance","source":"survey","surveillance":"outdoor","timestamp":"2012-11-11T15:08:10Z","userid":"osmmaker","version":"1"}
48.817098;2.3308037;{"id":"12172102825","camera:mount":"street_lamp","camera:type":"dome","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8171054;2.3308277;{"id":"12172102830","camera:direction":"95","camera:mount":"street_lamp","camera:type":"fixed","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8171425;2.314847;{"id":"12370420264","camera:mount":"pole","camera:type":"dome","check_date":"2024-11-24","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2024-11-24T16:17:40Z","userid":"yxoc","version":"1"}
48.8172826;2.3185215;{"id":"6855260994","camera:mount":"pole","camera:type":"dome","check_date":"2024-06-04","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","surveillance:zone":"town","timestamp":"2024-06-04T10:57:11Z","userid":"ztoclo","version":"2"}
48.817327;2.413516;{"id":"9875988399","camera:type":"dome","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","survey:date":"2022-06","timestamp":"2022-08-20T10:14:32Z","userid":"Aradrin","version":"2"}
48.8173364;2.3297844;{"id":"12172102826","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8173407;2.3080338;{"id":"10777584672","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","timestamp":"2023-04-01T10:21:19Z","userid":"yxoc","version":"1"}
48.8173452;2.3287706;{"id":"12172102827","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","operator":"Mairie de Montrouge","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2024-11-10T19:43:00Z","userid":"yxoc","version":"2"}
48.8173966;2.3253515;{"id":"6712843008","camera:mount":"pole","camera:type":"dome","check_date":"2022-07-15","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","support":"lamp_post","surveillance":"public","surveillance:type":"camera","surveillance:zone":"town","timestamp":"2024-03-18T19:53:15Z","userid":"yxoc","version":"4"}
48.8175754;2.3160162;{"id":"12370420265","camera:mount":"pole","camera:type":"dome","check_date":"2024-11-24","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2024-11-24T16:17:40Z","userid":"yxoc","version":"1"}
48.8177116;2.3253441;{"id":"11742196818","camera:mount":"lamp_post","camera:type":"dome","man_made":"surveillance","source":"survey","support":"lamp_post","surveillance":"camera","timestamp":"2024-03-18T19:53:15Z","userid":"yxoc","version":"1"}
48.8177505;2.3422475;{"id":"8048320642","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2023-09-23T10:57:56Z","userid":"mstock","version":"2"}
48.8177505;2.3473703;{"id":"11217547971","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2023-09-25T10:06:14Z","userid":"mstock","version":"1"}
48.8178077;2.3474623;{"id":"11217547972","camera:mount":"pole","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2023-09-25T10:06:14Z","userid":"mstock","version":"1"}
48.8178094;2.270544;{"id":"12556987274","man_made":"surveillance","surveillance:type":"camera","timestamp":"2025-02-04T18:37:43Z","userid":"Pookave","version":"1"}
48.8178551;2.3171574;{"id":"11128666134","camera:mount":"street_lamp","camera:type":"dome","man_made":"surveillance","operator":"Ville de Montrouge","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2023-08-19T19:45:47Z","userid":"yxoc","version":"1"}
48.8179658;2.3223322;{"id":"11746400929","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","operator":"Ville de Montrouge","source":"survey","surveillance":"camera","timestamp":"2024-03-19T19:14:12Z","userid":"yxoc","version":"1"}
48.8180638;2.3476914;{"id":"11217547969","camera:mount":"pole","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2023-09-25T10:06:14Z","userid":"mstock","version":"1"}
48.8181356;2.3601119;{"id":"8670881256","camera:mount":"pole","camera:type":"fixed","man_made":"surveillance","source":"survey 2021","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2021-04-27T07:11:55Z","userid":"yxoc","version":"1"}
48.8182558;2.3477723;{"id":"11217547978","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2023-09-25T10:06:14Z","userid":"mstock","version":"1"}
48.8182817;2.3300366;{"id":"12172102834","camera:direction":"270","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8183099;2.3300339;{"id":"12172102835","camera:direction":"10","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8183274;2.4102673;{"id":"7849224285","camera:type":"panning","man_made":"surveillance","mapillary":"823363531604845","surveillance":"outdoor","surveillance:type":"camera","surveillance:zone":"traffic","timestamp":"2022-10-10T00:46:06Z","userid":"kmpoppe (@ Mapillary Update)","version":"2"}
48.8183346;2.3478365;{"id":"11217547970","camera:mount":"pole","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2023-09-25T10:06:14Z","userid":"mstock","version":"1"}
48.8183506;2.3292212;{"id":"12172102828","camera:direction":"95","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8183682;2.3291917;{"id":"12172102829","camera:direction":"5","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.818433;2.410705;{"id":"9875988398","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","survey:date":"2022-06","timestamp":"2022-07-09T09:36:45Z","userid":"Vucod","version":"1"}
48.8185259;2.3192183;{"id":"6617838221","camera:mount":"pole","camera:type":"dome","check_date":"2024-05-01","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","timestamp":"2024-05-01T10:37:11Z","userid":"Eliepse","version":"4"}
48.8185622;2.3478949;{"id":"11217547975","camera:mount":"pole","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2023-09-25T10:06:14Z","userid":"mstock","version":"1"}
48.818585;2.412668;{"id":"9875988295","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","survey:date":"2022-06","timestamp":"2022-07-09T09:36:45Z","userid":"Vucod","version":"1"}
48.8186296;2.3292614;{"id":"12172102831","camera:direction":"355","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8187767;2.3655742;{"id":"9077274744","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2021-09-09T16:29:08Z","userid":"jerome92370","version":"1"}
48.8187948;2.3593052;{"id":"8862120729","camera:mount":"street_lamp","camera:type":"fixed","highway":"street_lamp","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","surveillance:zone":"traffic","survey:date":"2022-06","timestamp":"2024-06-29T16:28:12Z","userid":"fgouget","version":"3"}
48.8188149;2.3595509;{"id":"6608970097","camera:direction":"170","camera:type":"fixed","check_date":"2023-11-25","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2023-11-28T14:42:47Z","userid":"retiolus","version":"2"}
48.8188188;2.3595495;{"id":"6608970096","camera:type":"dome","check_date":"2023-11-25","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2023-11-28T14:42:47Z","userid":"retiolus","version":"2"}
48.8188433;2.3293446;{"id":"12172102832","camera:direction":"190","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8188698;2.3293875;{"id":"12172102833","camera:direction":"105","camera:mount":"building","camera:type":"fixed","man_made":"surveillance","surveillance":"outdoor","surveillance:type":"camera","timestamp":"2024-09-12T11:36:51Z","userid":"abs94","version":"1"}
48.8188895;2.3381299;{"id":"9903640004","man_made":"surveillance","timestamp":"2022-07-22T09:01:19Z","userid":"tykayn","version":"1"}
48.8189104;2.321626;{"id":"6653514374","camera:direction":"200","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance:type":"camera","timestamp":"2019-07-27T19:06:59Z","userid":"Phyks","version":"1"}
48.8189188;2.3531824;{"id":"7257248246","camera:mount":"street_lamp","camera:type":"dome","check_date":"2024-03-21","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","timestamp":"2024-03-21T09:46:53Z","userid":"Britzz","version":"2"}
48.818924;2.3125872;{"id":"10830472987","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","operator":"Mairie de Montrouge","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2023-04-23T11:01:12Z","userid":"yxoc","version":"2"}
48.8189532;2.3376397;{"id":"9903640007","man_made":"surveillance","timestamp":"2022-09-18T22:43:02Z","userid":"fgouget","version":"2"}
48.8189678;2.3162122;{"id":"10847822282","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2023-04-28T02:31:47Z","userid":"yxoc","version":"1"}
48.8189978;2.3376744;{"id":"9903640008","man_made":"surveillance","timestamp":"2022-07-22T09:01:19Z","userid":"tykayn","version":"1"}
48.8190016;2.3200966;{"id":"6653514376","camera:mount":"pole","camera:type":"dome","check_date":"2023-12-31","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","timestamp":"2023-12-31T16:08:42Z","userid":"Vardyger","version":"3"}
48.8190318;2.3212125;{"id":"6653514373","camera:direction":"200","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","surveillance:type":"camera","timestamp":"2019-07-27T19:06:59Z","userid":"Phyks","version":"1"}
48.819127;2.359778;{"id":"9875988395","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","survey:date":"2022-06","timestamp":"2022-07-09T09:36:45Z","userid":"Vucod","version":"1"}
48.81915;2.407551;{"id":"9875988292","man_made":"surveillance","surveillance":"public","surveillance:type":"camera","survey:date":"2022-06","timestamp":"2022-07-09T09:36:45Z","userid":"Vucod","version":"1"}
48.819165;2.3191449;{"id":"11144125507","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","timestamp":"2023-08-25T14:52:45Z","userid":"yxoc","version":"1"}
48.8191961;2.32676;{"id":"11784920115","camera:mount":"pole","camera:type":"dome","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","source":"survey","surveillance":"public","surveillance:type":"camera","timestamp":"2024-04-03T23:56:07Z","userid":"yxoc","version":"1"}
48.8191963;2.3193408;{"id":"6653514377","camera:mount":"pole","camera:type":"dome","check_date":"2024-09-02","man_made":"surveillance","operator":"Mairie de Montrouge","operator:type":"government","surveillance":"public","surveillance:type":"camera","timestamp":"2024-09-02T17:36:30Z","userid":"yxoc","version":"4"}
48.819206;2.3199324;{"id":"8672626834","camera:mount":"wall","camera:type":"dome","man_made":"surveillance","source":"survey 2021","surveillance:type":"camera","timestamp":"2021-04-27T17:05:54Z","userid":"yxoc","version":"1"}
48.8192122;2.3258387;{"id":"11739490157","camera:mount":"lamp_post","camera:type":"dome","man_made":"surveillance","source":"survey","surveillance":"camera","timestamp":"2024-03-17T19:17:30Z","userid":"yxoc","version":"1"}
